university_id,name,campus,city,province,type,delivery_mode,shift,fee_per_semester,merit_min,scholarships_offered,metrics,prospectus_url,xai_explanation,website,hec_category,market_value,affordability_rank,manual_check_required
U104_MOR,Women University Mardan,Mardan Campus,Mardan,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://wumardan.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://wumardan.edu.pk/,,,,False
U105_MOR,Pak-Austria Fachhochschule (PAF-IAST),Mang Haripur Campus,Mang,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://paf-iast.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://paf-iast.edu.pk/,,,,False
U106_MOR,Kohat University of Science & Technology (KUST),Kohat Main Campus,Kohat,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://kust.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://kust.edu.pk/,,,,False
U107_MOR,University of Science and Technology (UST) Bannu,Bannu Campus,Bannu,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ustbannu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ustbannu.edu.pk/,,,,False
U108_MOR,University of Haripur,Main Campus,Haripur,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uoh.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uoh.edu.pk/,,,,False
U109_MOR,Hazara University,Mansehra Campus,Mansehra,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://hazara.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://hazara.edu.pk/,,,,False
U110_MOR,University of Technology Nowshera (UOT),Nowshera Main Campus,Nowshera,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uot.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uot.edu.pk/,,,,False
U111_MOR,"Northern University, Nowshera",Nowshera Campus,Nowshera,Khyber Pakhtunkhwa,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://nun.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://nun.edu.pk/,,,,False
U112_MOR,Shaheed Benazir Bhutto Women University Peshawar,Peshawar Campus,Peshawar,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://sbbwu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://sbbwu.edu.pk/,,,,False
U113_MOR,University of Malakand,Chakdara Campus,Chakdara,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uom.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uom.edu.pk/,,,,False
U114_MOR,University of Swat,Saidu Sharif Campus,Saidu Sharif,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uswat.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uswat.edu.pk/,,,,False
U115_MOR,University of Engineering & Applied Sciences Swat,Swat Campus,Swat,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ueas.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ueas.edu.pk/,,,,False
U116_MOR,Shaheed Benazir Bhutto University Sheringal,Sheringal Campus,Upper Dir,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://sbbusheringal.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://sbbusheringal.edu.pk/,,,,False
U117_MOR,University of Dir,Timergara Campus,Timergara,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uod.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uod.edu.pk/,,,,False
U118_MOR,University of Chitral,Chitral Campus,Chitral,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uochitral.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uochitral.edu.pk/,,,,False
U119_MOR,University of Buner,Buner Campus,Buner,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uobuner.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uobuner.edu.pk/,,,,False
U120_MOR,University of Swabi,Swabi Campus,Swabi,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uoswabi.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uoswabi.edu.pk/,,,,False
U121_MOR,Women University Swabi,Swabi Campus,Swabi,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://wuswabi.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://wuswabi.edu.pk/,,,,False
U122_MOR,Khushal Khan Khattak University,Karak Campus,Karak,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://kkku.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://kkku.edu.pk/,,,,False
U123_MOR,Bacha Khan University,Charsadda Campus,Charsadda,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://bkuc.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://bkuc.edu.pk/,,,,False
U124_MOR,University of Lakki Marwat,Lakki Marwat Campus,Lakki Marwat,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://ulm.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://ulm.edu.pk/,,,,False
U125_MOR,University of Shangla,Shangla Campus,Shangla,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uos.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uos.edu.pk/,,,,False
U126_MOR,Gomal University,D.I. Khan Main Campus,D.I. Khan,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://gu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://gu.edu.pk/,,,,False
U127_MOR,Qurtuba University of Science & IT,D.I. Khan Campus,D.I. Khan,Khyber Pakhtunkhwa,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://qurtuba.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://qurtuba.edu.pk/,,,,False
U128_MOR,University of Agriculture D.I. Khan,D.I. Khan Campus,D.I. Khan,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uoadik.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uoadik.edu.pk/,,,,False
U129_MOR,FATA University,Akhorwal Campus,Akhorwal,Khyber Pakhtunkhwa,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://fata.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://fata.edu.pk/,,,,False
U130_MOR,Gandhara University,Peshawar Campus,Peshawar,Khybar Pakhtunkhwa,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://gu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://gu.edu.pk/,,,,False
U131_MOR,University of Balochistan,Sariab Road Main Campus,Quetta,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uob.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uob.edu.pk/,,,,False
U132A_MOR,Balochistan University of IT Engineering & Management Sciences (BUITEMS),Airport Road Campus,Quetta,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://buitems.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://buitems.edu.pk/,,,,False
U132A_EVE,Balochistan University of IT Engineering & Management Sciences (BUITEMS),Airport Road Campus,Quetta,Balochistan,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://buitems.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://buitems.edu.pk/,,,,False
U132B_MOR,Balochistan University of IT Engineering & Management Sciences (BUITEMS),Zhob Sub-Campus,Zhob,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://buitems.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://buitems.edu.pk/,,,,False
U133_MOR,Bolan University of Medical & Health Sciences,Quetta Campus,Quetta,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://bumhs.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://bumhs.edu.pk/,,,,False
U134_MOR,Sardar Bahadur Khan Women's University,Quetta Campus,Quetta,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://sbkwu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://sbkwu.edu.pk/,,,,False
U135_MOR,University of Turbat,Turbat Campus,Turbat,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uot.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uot.edu.pk/,,,,False
U136_MOR,University of Gwadar,Gwadar Campus,Gwadar,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uog.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uog.edu.pk/,,,,False
U137_MOR,University of Makran,Panjgur Campus,Panjgur,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uom.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uom.edu.pk/,,,,False
U138_MOR,Balochistan University of Engineering & Technology (BUET),Khuzdar Campus,Khuzdar,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://buetk.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://buetk.edu.pk/,,,,False
U139_MOR,"Lasbela University of Agriculture, Water and Marine Sciences",Lasbela Campus,Lasbela,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://luawms.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://luawms.edu.pk/,,,,False
U140_MOR,University of Loralai,Loralai Campus,Loralai,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://uol.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://uol.edu.pk/,,,,False
U141_MOR,Mir Chakar Khan Rind University,Sibi Campus,Sibi,Balochistan,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://mckru.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://mckru.edu.pk/,,,,False
U142_MOR,Al-Hamd Islamic University,Quetta Campus,Quetta,Balochistan,Private,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://alhamd.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://alhamd.edu.pk/,,,,False
U143_MOR,Shaheed Zulfiqar Ali Bhutto Medical University (SZABMU),Clifton Campus,Karachi,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabmu.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabmu.edu.pk/,,,,False
U144_MOR,SZABIST,Karachi Campus,Karachi,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U144_EVE,SZABIST,Karachi Campus,Karachi,Sindh,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U145_MOR,SZABIST,Islamabad Campus,Islamabad,Islamabad Capital Territory,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U145_EVE,SZABIST,Islamabad Campus,Islamabad,Islamabad Capital Territory,Public,On-campus,Evening,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U146_MOR,SZABIST,Hyderabad Campus,Hyderabad,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U147_MOR,SZABIST,Larkana Campus,Larkana,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U148_MOR,SZABIST,Sukkur Campus,Sukkur,Sindh,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://szabist.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://szabist.edu.pk/,,,,False
U149_MOR,University of South Punjab,Multan Campus,Multan,Punjab,Public,On-campus,Morning,,,"[{""name"": ""HEC Ehsaas Undergraduate"", ""criteria"": ""Income < 500K PKR"", ""coverage"": ""100% Tuition""}, {""name"": ""University Merit Scholarship"", ""criteria"": ""High FSc Score / Test Top Positions"", ""coverage"": ""Varies Tuition Waiver""}]","{""affordability_score"": null, ""merit_probability"": null, ""market_value"": null}",https://usp.edu.pk/,NULL - Agent fetch real-time fee for demanded dept,https://usp.edu.pk/,,,,False
